long,lat
-0.679893612861633,42.9020957946777
-0.68074768781662,42.9747734069824
-0.686381042003632,42.9377937316895
-0.692773759365082,42.8370590209961
-0.694393634796143,42.8459815979004
-0.695086538791656,42.5092887878418
-0.703256130218506,42.8268508911133
-0.704877078533173,42.8357772827148
-0.706498742103577,42.8447036743164
-0.708121001720428,42.8536262512207
-0.708266377449036,42.9900588989258
-0.712113738059998,42.8077163696289
-0.713735163211823,42.8166427612305
-0.714787185192108,43.0257568359375
-0.720763921737671,48.3026542663574
-0.722762107849121,48.7561454772949
-0.737434148788452,43.0142631530762
-0.758435785770416,42.993839263916
-0.764987766742706,43.0295333862305
-0.776495039463043,46.5180244445801
-0.782703042030334,42.9912605285645
-0.785984873771667,43.009105682373
-0.789269268512726,43.0269508361816
-0.798757791519165,42.9440612792969
-0.804317176342011,42.9070777893066
-0.807242751121521,42.7884864807129
-0.810257375240326,43.006519317627
-0.810880899429321,42.9427680969238
-0.811595141887665,43.0473136901855
-0.813548922538757,43.0243606567383
-0.818074464797974,42.9147071838379
-0.823003530502319,42.9414749145508
-0.824246346950531,42.81396484375
-0.825262844562531,42.8866424560547
-0.836962103843689,42.7489051818848
-0.842447221279144,48.0456504821777
-0.850684583187103,42.7565307617188
-0.859368622303009,42.9375762939453
-0.872055649757385,42.8725242614746
-0.882004797458649,42.7258605957031
-0.883077085018158,42.7985420227051
-0.89516943693161,42.7972412109375
-0.895729422569275,42.9336700439453
-0.905611634254456,42.7870140075684
-0.906723260879517,42.859691619873
-0.91168487071991,42.8864555358887
-0.913866519927979,42.8316230773926
-0.918309688568115,42.9221382141113
-0.918827474117279,42.8583831787109
-0.925964951515198,42.8303146362305
-0.936065018177032,48.6626625061035
-0.937436938285828,42.6925659179688
-0.938062965869904,42.8290061950684
-0.945189654827118,42.8009338378906
-0.955852568149567,42.9908752441406
-0.980111718177795,42.9882469177246
-0.98645007610321,42.8237533569336
-0.987228274345398,42.9601745605469
-1.00564360618591,42.794361114502
-1.00897443294525,42.8122024536133
-1.01064074039459,42.8211212158203
-1.01314759254456,42.9664611816406
-1.01564407348633,42.8478813171387
-1.01773297786713,42.7930450439453
-1.02527153491974,42.9651412963867
-1.02553379535675,48.8171730041504
-1.02694761753082,42.9740562438965
-1.03197991847992,43.0008125305176
-1.03571772575378,42.9549026489258
-1.03739488124847,42.9638175964355
-1.04951775074005,42.9624977111816
-1.05119740962982,42.9714126586914
-1.05287778377533,42.9803314208984
-1.06164026260376,42.9611740112305
-1.06332170963287,42.9700889587402
-1.06500375270844,42.9790077209473
-1.06836998462677,42.9968414306641
-1.07544541358948,42.9687652587891
-1.07712924480438,42.9776802062988
-1.07881379127502,42.9865989685059
-1.08218491077423,43.0044288635254
-1.08756864070892,42.9674377441406
-1.09094059467316,42.9852714538574
-1.09262752532959,42.9941864013672
-1.09431529045105,43.003101348877
-1.09969139099121,42.9661064147949
-1.1013787984848,42.975025177002
-1.10475564002991,42.9928550720215
-1.10644507408142,43.0017738342285
-1.11350286006927,42.9736938476563
-1.11519265174866,42.982608795166
-1.12562644481659,42.9723625183105
-1.12731802463531,42.9812774658203
-1.14113700389862,42.9888610839844
-1.1541736125946,48.6544761657715
-1.1551753282547,48.6589164733887
-1.16034424304962,48.3769035339355
-1.17038524150848,49.0296516418457
-1.23521721363068,47.0612831115723
-1.25778949260712,43.9133415222168
-1.39090538024902,47.5265083312988
-1.45818483829498,48.4825325012207
-1.67025101184845,48.4511604309082
-1.95858085155487,47.9382286071777
-2.03405475616455,43.2328720092773
-2.16050505638123,48.0432510375977
-2.20322132110596,48.2750205993652
-2.2727632522583,48.1125793457031
-2.28747463226318,48.283805847168
-2.47382616996765,48.3173637390137
-2.6130633354187,42.9709358215332
-2.6281461715698202,47.6805534362793
-2.62977313995361,43.1056938171387
-2.69037413597107,43.0981140136719
-2.78065967559814,48.3912963867188
-2.78963303565979,47.9986305236816
-2.8001606464386,48.307056427002
-2.9362268447876,52.0529365539551
-2.95705485343933,48.2248420715332
-2.99250316619873,43.2240715026855
-2.99615979194641,48.5846328735352
-3.08317875862122,48.7565612792969
-3.1786470413208,47.8702392578125
-3.24764633178711,47.925666809082
-3.39896249771118,47.8797798156738
-3.41231465339661,48.744384765625
-3.46767020225525,48.4914245605469
-3.50490546226501,48.7786827087402
-3.52103114128113,48.4848670959473
-3.54808044433594,48.1805419921875
-3.56535053253174,47.9412384033203
-3.861172914505,48.1229858398438
-4.14356327056885,48.6346473693848
-4.21355247497559,48.397289276123
-4.3635458946228,48.0579299926758
-6.58659744262695,52.6827392578125
-7.1006121635437,53.0141181945801
0.00240822415798903,42.9535827636719
0.0194839872419834,48.5535888671875
0.0230579301714897,48.5357856750488
0.0301961693912745,48.5001792907715
0.049108762294054,48.6106414794922
0.0732503831386566,48.5584373474121
0.0935050845146179,42.9988746643066
0.10039784014225,42.5906143188477
0.100544981658459,42.6633377075195
0.122314028441906,42.9744262695313
0.12768580019474,42.647819519043
0.143605753779411,42.9946708679199
0.16688834130764,42.633472442627
0.178686916828156,42.7845573425293
0.178965300321579,42.634651184082
0.180444449186325,42.6257057189941
0.192520067095757,42.626880645752
0.203386545181274,42.7097206115723
0.204596102237701,42.6280555725098
0.211201697587967,49.3136520385742
0.211672097444534,42.5106010437012
0.213141202926636,42.5016593933105
0.216672569513321,42.6292266845703
0.225804686546326,42.6482849121094
0.22665935754776,42.4938812255859
0.228125512599945,42.484935760498
0.236414015293121,42.6583976745605
0.237885519862175,42.6494560241699
0.240173831582069,42.4861068725586
0.242298305034637,42.9951324462891
0.245267018675804,42.9772491455078
0.247026711702347,42.6685104370117
0.24783281981945,42.5141105651855
0.252075463533401,42.7871170043945
0.264982610940933,42.6338996887207
0.269457191228867,48.3946914672852
0.275850087404251,48.920711517334
0.289828032255173,42.481819152832
0.290219873189926,42.5545539855957
0.301605135202408,42.7101135253906
0.302708148956299,42.9282569885254
0.303331136703491,42.4740333557129
0.307845383882523,42.7470512390137
0.315378427505493,42.4751930236816
0.322872012853622,42.7303237915039
0.32327201962471,42.8030395507813
0.323663175106049,42.8757553100586
0.329529047012329,42.8399772644043
0.333032727241516,48.4184074401855
0.342714726924896,48.7906684875488
0.363074839115143,42.6342315673828
0.370717287063599,42.8893241882324
0.371287524700165,42.5078125
0.372253805398941,42.6532745361328
0.373638302087784,42.8714332580566
0.376117169857025,42.5537033081055
0.3765569627285,42.8535461425781
0.377064436674118,42.4720230102539
0.379473268985748,42.8356552124023
0.386736363172531,42.5638046264648
0.389625877141953,42.5459098815918
0.41682842373848,42.9845275878906
0.422152787446976,42.876033782959
0.42265585064888,42.9487457275391
0.427436023950577,42.7675323486328
0.443513005971909,42.8962211608887
0.471235990524292,42.9533233642578
0.494083374738693,42.9645500183105
0.502961874008179,42.7564926147461
0.506395280361176,48.8681907653809
0.506594002246857,48.7957572937012
0.518381237983704,42.9668273925781
0.526386857032776,42.8404312133789
0.536922812461853,43.0048828125
0.542033016681671,42.8963851928711
0.547103106975555,42.7878761291504
0.547863721847534,49.2248764038086
0.550276696681976,48.9262657165527
0.564559996128082,42.7940444946289
0.568492949008942,42.6536331176758
0.577577233314514,48.7836990356445
0.584371507167816,48.7480545043945
0.593433380126953,42.8830070495605
0.598405778408051,42.7744941711426
0.601248681545258,42.7565956115723
0.601921617984772,42.674919128418
0.616470158100128,48.6511688232422
0.619841158390045,48.6333465576172
0.621211111545563,42.7856941223145
0.623261392116547,45.7436065673828
0.635620832443237,43.0049629211426
0.636698424816132,48.8339767456055
0.644645273685455,42.7152099609375
0.645440399646759,42.7879371643066
0.646227836608887,42.8606567382813
0.649684190750122,42.7610855102539
0.650147616863251,48.6178016662598
0.653563618659973,49.179443359375
0.656848669052124,42.793529510498
0.658968985080719,42.7801055908203
0.660381853580475,42.7711563110352
0.661794066429138,42.7622032165527
0.663613379001617,42.7896156311035
0.66708517074585,48.7459945678711
0.667657613754272,42.8807945251465
0.669671237468719,42.7901725769043
0.671082854270935,42.7812232971191
0.673904359340668,42.7633209228516
0.67531430721283,42.7543716430664
0.675509870052338,45.8162155151367
0.676723659038544,42.745418548584
0.677554368972778,42.8181419372559
0.678408145904541,45.6487770080566
0.681183695793152,42.4824562072754
0.686854958534241,42.8371620178223
0.6888307929039,42.7465362548828
0.689928829669952,42.9736404418945
0.690237760543823,42.7375831604004
0.691841781139374,42.4925231933594
0.694750010967255,42.8651275634766
0.696719288825989,42.7745056152344
0.70234352350235,42.738697052002
0.703748166561127,42.7297477722168
0.703907012939453,48.5498962402344
0.706555783748627,42.711841583252
0.708832561969757,42.7756195068359
0.709978103637695,45.6153030395508
0.710237681865692,42.7666664123535
0.717254877090454,42.7219085693359
0.718656599521637,42.7129554748535
0.720946252346039,42.7767295837402
0.721458375453949,42.6950492858887
0.722858428955078,42.6861000061035
0.723752379417419,42.7588272094727
0.724451422691345,48.7327003479004
0.728852272033691,42.8046951293945
0.730255544185638,42.7957458496094
0.730757832527161,42.7140655517578
0.732157170772552,42.7051124572754
0.733060359954834,42.7778396606445
0.733556032180786,42.696159362793
0.739570081233978,42.8147583007813
0.741007745265961,42.569709777832
0.741461277008057,42.7241287231445
0.742859423160553,42.7151756286621
0.745182573795319,42.5428466796875
0.750291287899017,42.8248176574707
0.751692116260529,42.8158645629883
0.753092348575592,42.8069152832031
0.753565073013306,42.7252349853516
0.754492044448853,42.7979621887207
0.756810247898102,42.6256446838379
0.759615778923035,42.8438301086426
0.76053661108017,42.9165458679199
0.761934995651245,42.6715202331543
0.763814568519592,42.8169746398926
0.765669286251068,42.7263412475586
0.767069458961487,42.9534568786621
0.77028477191925,42.6177978515625
0.773063540458679,42.5998878479004
0.774452090263367,42.590934753418
0.775419771671295,42.6636695861816
0.775937378406525,42.8180770874023
0.777334094047546,42.8091278076172
0.777773857116699,42.7274475097656
0.779166698455811,42.7184944152832
0.780979216098785,42.627857208252
0.781950712203979,42.7005882263184
0.782022595405579,42.9366607666016
0.78291517496109,42.7733154296875
0.783341825008392,42.6916351318359
0.784309029579163,42.7643623352051
0.784822940826416,42.918758392334
0.78721559047699,45.5405044555664
0.787511944770813,42.6647758483887
0.787621021270752,42.9008560180664
0.788060665130615,42.8191833496094
0.788569748401642,42.9735717773438
0.793210327625275,42.865047454834
0.79682856798172,42.6837844848633
0.802969932556152,42.8023796081543
0.806871354579926,48.6580924987793
0.807538032531738,42.6938400268555
0.809110879898071,42.9209632873535
0.819259285926819,42.7766227722168
0.819636702537537,42.694938659668
0.821021974086761,42.6859855651855
0.823042690753937,42.8314399719238
0.826196253299713,42.7318534851074
0.828285098075867,42.5595207214355
0.831374824047089,42.7777214050293
0.831735789775848,42.6960372924805
0.832761526107788,42.7687683105469
0.837601661682129,42.5785293579102
0.837945342063904,42.8146324157715
0.838979721069336,42.5695762634277
0.840357184410095,42.560619354248
0.843835234642029,42.697135925293
0.848473727703094,48.2088966369629
0.861451506614685,42.662410736084
0.864206373691559,42.6445007324219
0.864628553390503,42.8805923461914
0.869413554668427,42.690372467041
0.873544633388519,42.6635055541992
0.874920606613159,42.6545524597168
0.876295924186707,42.6455955505371
0.87890362739563,42.668529510498
0.881231248378754,48.1029815673828
0.885638177394867,42.6645965576172
0.887012362480164,42.6556434631348
0.887207090854645,42.9734039306641
0.888385951519012,42.6466865539551
0.891388595104218,42.5470809936523
0.893611669540405,42.692554473877
0.903459131717682,42.5481719970703
0.909826457500458,42.6667785644531
0.911197066307068,42.6578216552734
0.921921193599701,42.6678657531738
0.924658298492432,42.6499557495117
0.924872756004334,42.5682601928711
0.926025986671448,42.640998840332
0.926237285137177,42.5593032836914
0.93694794178009,42.5693435668945
0.944746017456055,42.6789932250977
0.983612775802612,42.7460136413574
0.995975434780121,42.5837097167969
1.00647711753845,42.7571296691895
1.00742018222809,42.9932060241699
1.00783658027649,42.7481727600098
1.0094074010849,42.5758285522461
1.01859140396118,42.7582054138184
1.02148532867432,42.576904296875
1.02410817146301,42.6406860351563
1.03206205368042,42.7503242492676
1.04282104969025,42.7603530883789
1.04564237594604,42.5790519714355
1.04892194271088,47.3835487365723
1.04963970184326,42.6338729858398
1.05098795890808,42.6249160766602
1.05493652820587,42.7614250183105
1.05772149562836,42.5801239013672
1.06038272380829,42.6439056396484
1.06172978878021,42.6349449157715
1.06307637691498,42.6259880065918
1.06705236434937,42.7624969482422
1.06840300559998,42.7535400390625
1.06980097293854,42.5811920166016
1.07382023334503,42.6360168457031
1.07916855812073,42.7635650634766
1.08051741123199,42.7546081542969
1.08993852138519,42.6102066040039
1.09263217449188,42.6739845275879
1.09532463550568,42.7377586364746
1.09797859191895,42.5564498901367
1.10202443599701,42.611270904541
1.10743629932404,42.738826751709
1.11012291908264,42.7209091186523
1.11139035224915,42.5485534667969
1.1221296787262,42.5585784912109
1.12491226196289,42.7040557861328
1.12746477127075,42.5227394104004
1.12879729270935,42.5137786865234
1.13012909889221,42.5048179626465
1.1314605474472,42.4958572387695
1.13279139995575,42.4868965148926
1.13442981243134,42.8864059448242
1.14352416992188,42.4969177246094
1.14433181285858,49.2194137573242
1.14485323429108,42.4879570007324
1.15730345249176,42.815803527832
1.16512084007263,42.5986595153809
1.16910815238953,42.5717811584473
1.18104135990143,42.4911308288574
1.18251371383667,42.5638732910156
1.19194221496582,42.5828514099121
1.19459176063538,42.5649299621582
1.19557499885559,45.9649353027344
1.20082223415375,43.1008911132813
1.20980751514435,42.2122230529785
1.21043705940247,45.3139305114746
1.2244154214859,42.6945915222168
1.22519636154175,43.1029968261719
1.228386759758,42.6677093505859
1.23301315307617,42.3867378234863
1.23916471004486,42.6777229309082
1.24922573566437,42.9417533874512
1.25055205821991,42.433650970459
1.25126624107361,42.678768157959
1.25448262691498,42.4067611694336
1.25579178333282,42.3977966308594
1.25630235671997,42.561222076416
1.25736391544342,42.4705505371094
1.25943613052368,42.2891807556152
1.26260495185852,42.4346961975098
1.27536606788635,42.2633323669434
1.27727210521698,42.4178123474121
1.2785782814025899,42.4088516235352
1.29020130634308,42.6639823913574
1.29732632637024,42.7825660705566
1.29746186733246,42.4467926025391
1.29907977581024,42.5195388793945
1.3023008108139,42.6650238037109
1.30951797962189,42.4478302001953
1.31082046031952,42.4388694763184
1.311150431633,42.520580291748
1.31177973747253,42.6839904785156
1.31440079212189,42.6660652160645
1.32348096370697,42.9390602111816
1.32519257068634,42.6760673522949
1.32973170280457,42.4768028259277
1.33103215694427,42.4678382873535
1.33233213424683,42.4588737487793
1.33303546905518,42.6222915649414
1.3403981924057,42.949577331543
1.34252774715424,42.976978302002
1.34309303760529,42.4688758850098
1.34512710571289,42.6233291625977
1.3461549282074,42.8684158325195
1.34647715091705,42.9500961303711
1.3471348285675,42.9456176757813
1.34779250621796,42.9411392211914
1.35591697692871,42.6333274841309
1.35721921920776,42.6243667602539
1.36332881450653,42.4978370666504
1.36931169033051,42.6254005432129
1.384446144104,42.4361152648926
1.39263117313385,42.4640426635742
1.39642012119293,42.9452743530273
1.39903485774994,42.9273529052734
1.41812646389008,42.9652557373047
1.41853547096252,43.046932220459
1.43573784828186,42.5040168762207
1.44412815570831,42.7860107421875
1.4454745054245,43.2850303649902
1.44895339012146,42.9225006103516
1.49423158168793,42.4363708496094
1.49649572372437,42.7632064819336
1.49757134914398,42.9265899658203
1.49902427196503,46.0168495178223
1.49906694889069,42.7452774047852
1.52714335918427,45.8380165100098
1.53861820697784,42.2949180603027
1.53900969028473,45.5129814147949
1.54754400253296,42.749340057373
1.54996454715729,42.2141952514648
1.55944585800171,45.7138366699219
1.5752466917038,42.2072410583496
1.58673751354218,42.2989540100098
1.58725917339325,42.2082481384277
1.59606063365936,48.5217971801758
1.59927201271057,42.2092552185059
1.60866069793701,45.9803085327148
1.61003577709198,42.2192306518555
1.61082744598389,45.4643974304199
1.61900317668915,42.7643547058105
1.62080299854279,42.2292022705078
1.62499618530273,42.1115760803223
1.64343118667603,46.5080299377441
1.64814174175262,42.2950019836426
1.66096806526184,45.8939056396484
1.68423509597778,42.2979927062988
1.69043588638306,42.2531356811523
1.69502711296082,42.3079566955566
1.69552195072174,42.7434539794922
1.69626700878143,42.2989845275879
1.70119893550873,45.969482421875
1.70245897769928,42.2541275024414
1.70667862892151,45.6802253723145
1.70761072635651,45.9699821472168
1.71219265460968,45.8979225158691
1.73113739490509,45.5191841125488
1.73384356498718,45.5012893676758
1.74400794506073,42.7474212646484
1.74543511867523,42.1623954772949
1.75470972061157,45.8740844726563
1.76177155971527,45.6573791503906
1.76542639732361,42.8579978942871
1.76735508441925,45.4495887756348
1.76792311668396,42.8400611877441
1.76969408988953,42.2959480285645
1.77074134349823,42.7314567565918
1.78172671794891,42.296932220459
1.78250014781952,46.2020721435547
1.78534340858459,42.7145042419434
1.78846263885498,45.822395324707
1.7903026342392,42.6786270141602
1.79253423213959,42.3068885803223
1.79375958442688,42.2979164123535
1.79439294338226,42.9147567749023
1.80334508419037,42.3168449401855
1.80456912517548,42.3078689575195
1.80957639217377,42.7164726257324
1.80982482433319,42.6257934570313
1.81008887290955,45.6792411804199
1.81028163433075,42.8888359069824
1.81204974651337,42.6985321044922
1.81215608119965,45.4078178405762
1.81538224220276,42.3178253173828
1.81660449504852,42.3088493347168
1.82741963863373,42.3188018798828
1.83622777462006,45.9347038269043
1.83750939369202,42.691520690918
1.83945739269257,42.3197784423828
1.83953988552094,42.854923248291
1.83962786197662,45.8263511657715
1.84489321708679,42.6376991271973
1.85909056663513,42.8020858764648
1.85913848876953,46.1265144348145
1.86173439025879,42.693473815918
1.86629784107208,42.838939666748
1.86647272109985,45.6473922729492
1.87127077579498,50.2867965698242
1.8782502412796,50.2872924804688
1.88645684719086,45.5131530761719
1.88812363147736,42.8588256835938
1.88840985298157,42.6774787902832
1.89121115207672,45.5678291320801
1.89464831352234,45.1969299316406
1.90996325016022,42.8787040710449
1.91237890720367,45.8590850830078
1.91389238834381,46.0220985412598
1.91487002372742,42.8428268432617
1.91560935974121,45.7507247924805
1.91636765003204,45.3977737426758
1.91657817363739,46.0042037963867
1.91827321052551,45.7328300476074
1.93336129188538,42.3454933166504
1.9345668554306,42.3365211486816
1.93556916713715,42.7810020446777
1.9379358291626,42.8537292480469
1.93997967243195,45.4991569519043
1.94030022621155,42.926456451416
1.94064652919769,45.8431396484375
1.94393754005432,45.2097816467285
1.94540572166443,42.3464584350586
1.95734918117523,42.8915405273438
1.9622654914856,42.7649879455566
1.96466600894928,42.837718963623
1.9728798866272,45.5378723144531
1.98165833950043,42.8934669494629
1.98894691467285,42.7489700317383
1.98895347118378,42.8396415710449
1.99123334884644,45.4125480651855
1.99358665943146,42.3503036499023
10.0066347122192,47.5261154174805
10.0068216323853,48.9297256469727
10.0068264007568,48.965705871582
10.0188016891479,44.4362182617188
10.0199747085571,47.706111907959
10.0199813842773,47.7241134643555
10.020037651062,47.8680992126465
10.0200452804565,47.8860969543457
10.0200519561768,47.9040946960449
10.020486831665,48.9836921691895
10.0204944610596,49.0016822814941
10.0205097198486,49.0376625061035
10.0205240249634,49.0736389160156
10.0330371856689,47.3100891113281
10.0330715179443,47.3640937805176
10.0331001281738,47.4090995788574
10.034083366394,48.893741607666
10.0341329574585,48.9657020568848
10.046706199646,47.8140983581543
10.0467224121094,47.8320960998535
10.0468044281006,47.9220848083496
10.0468702316284,47.9940719604492
10.0469532012939,48.084056854248
10.0470199584961,48.1560401916504
10.0478029251099,48.9836845397949
10.0478553771973,49.0376510620117
10.0565586090088,44.5894927978516
10.0596122741699,47.436092376709
10.0597152709961,47.5260963439941
10.059757232666,47.5620994567871
10.0611505508423,48.7318153381348
10.0613498687744,48.8937301635742
10.0614385604858,48.965690612793
10.0625352859497,49.829044342041
10.0730876922607,47.5980911254883
10.0731382369995,47.634090423584
10.0735502243042,47.9220695495605
10.0751190185547,48.9836692810059
10.075174331665,49.0196495056152
10.0860462188721,47.4000701904297
10.088583946228,48.8757209777832
10.0941896438599,44.5443840026855
10.0966415405273,45.9683456420898
10.1000843048096,47.8140640258789
10.1002244949341,47.8860549926758
10.1004009246826,47.9760398864746
10.1024723052979,49.001636505127
10.1025094985962,49.0196266174316
10.1025476455688,49.0376167297363
10.1026592254639,49.0915832519531
10.1125612258911,47.4180488586426
10.1126394271851,47.4540519714355
10.112717628479,47.4900550842285
10.1127958297729,47.5260543823242
10.1159248352051,48.911678314209
10.1198062896729,47.6880493164063
10.1299409866333,49.0555763244629
10.1299877166748,49.0735664367676
10.1301774978638,49.1455192565918
10.1388540267944,47.3460083007813
10.1389980316162,47.400016784668
10.1390943527222,47.4360198974609
10.1393842697144,47.5440254211426
10.143045425415,48.8576774597168
10.1431493759155,48.8936538696289
10.1533002853394,47.7600059509277
10.1544942855835,48.1559410095215
10.1571245193481,49.0015754699707
10.1572389602661,49.0375518798828
10.1574115753174,49.0915184020996
10.1578149795532,49.2174339294434
10.1611499786377,45.9952926635742
10.1612033843994,46.0133094787598
10.1634321212769,50.889835357666
10.1693725585938,48.5877723693848
10.1733570098877,47.7779731750488
10.1793966293335,47.5979690551758
10.1795215606689,47.6339683532715
10.1796464920044,47.6699676513672
10.1845178604126,49.0195198059082
10.1979694366455,48.9655303955078
10.2004261016846,46.1573638916016
10.2064771652222,47.7239189147949
10.2118539810181,49.019474029541
10.212007522583,49.0554504394531
10.2120838165283,45.8330497741699
10.2121543884277,45.8510665893555
10.2121629714966,49.0914268493652
10.218804359436,47.4898910522461
10.2189569473267,47.5258941650391
10.2241363525391,48.7136154174805
10.2330379486084,47.705867767334
10.2378702163696,45.8510131835938
10.2391023635864,49.0014305114746
10.2391891479492,49.019416809082
10.239538192749,49.0913734436035
10.2450704574585,47.4358329772949
10.2520322799683,48.8574829101563
10.2592172622681,47.6158103942871
10.26233959198,48.2277183532715
10.2665252685547,49.0193557739258
10.266622543335,49.0373458862305
10.2677946090698,49.2532005310059
10.2936325073242,44.2554397583008
10.2939672470093,49.0372772216797
10.296238899231,49.4150123596191
10.2980585098267,47.4356994628906
10.3227262496948,49.253059387207
10.3229627609253,49.2890319824219
10.3404903411865,48.8437538146973
10.3500633239746,49.2349891662598
10.3510456085205,47.4355430603027
10.3517780303955,47.5435485839844
10.3608865737915,48.8391952514648
10.366810798645,45.9046974182129
10.3784589767456,47.5614585876465
10.3789901733398,45.8055572509766
10.3812627792358,46.1298484802246
10.3867168426514,47.7774276733398
10.3882637023926,48.8570938110352
10.3932037353516,45.994686126709
10.4032020568848,49.0189476013184
10.4045944213867,47.5073623657227
10.4048757553101,47.5433654785156
10.4316892623901,44.336124420166
10.4557771682739,44.2187805175781
10.4846906661987,47.5610389709473
10.489315032959,49.4323272705078
10.4924421310425,48.3708877563477
10.4931468963623,48.4428596496582
10.5086832046509,47.2999000549316
10.5096521377563,47.3989105224609
10.5116052627563,47.5969200134277
10.5190544128418,48.3347778320313
10.51979637146,48.4067535400391
10.5298948287964,48.0827903747559
10.537618637085,47.5427932739258
10.5394983291626,47.722785949707
10.5442724227905,48.1727027893066
10.5467224121094,45.8768997192383
10.5535449981689,49.0183029174805
10.5561332702637,48.0286712646484
10.557315826416,48.136646270752
10.5677089691162,44.1731300354004
10.5694952011108,49.2161026000977
10.5763568878174,49.2160682678223
10.5764379501343,47.4525871276855
10.583966255188,48.1185111999512
10.5856037139893,45.9037170410156
10.5932035446167,46.5972099304199
10.6097345352173,48.0283889770508
10.6105976104736,48.1003684997559
10.6117496490479,45.9396057128906
10.6178388595581,48.6941337585449
10.6189823150635,44.2991027832031
10.6239032745361,45.8764724731445
10.6369781494141,45.8944129943848
10.6490926742554,45.8312759399414
10.6515436172485,50.222827911377
10.6547355651855,44.1455574035645
10.6550359725952,48.4240303039551
10.6553754806519,47.4071350097656
10.6796770095825,44.1453971862793
10.679783821106,44.1544151306152
10.6925840377808,44.1813888549805
10.6965484619141,48.4957504272461
10.6969060897827,47.5418891906738
10.6983366012573,50.5462188720703
10.7143020629883,45.9029312133789
10.7221975326538,47.451717376709
10.7257289886475,47.7037086486816
10.7267456054688,47.7756996154785
10.7358045578003,48.4055290222168
10.7368574142456,48.4774971008301
10.7374057769775,49.4309768676758
10.7454900741577,46.2990646362305
10.7490882873535,47.4785385131836
10.7501306533813,47.550537109375
10.7535352706909,45.9477043151855
10.7613248825073,49.1969757080078
10.7616844177246,47.4334449768066
10.7711591720581,46.2808685302734
10.7802181243896,47.7843322753906
10.7809820175171,46.0646171569824
10.7885866165161,47.4602584838867
10.7892713546753,47.5052604675293
10.7987909317017,47.262149810791
10.8017320632935,43.9550933837891
10.802360534668,44.0001945495605
10.802661895752,48.7874145507813
10.8037939071655,47.5861587524414
10.8182077407837,45.9652442932129
10.8294525146484,49.1695098876953
10.829496383667,47.5319633483887
10.8300743103027,47.5679626464844
10.8407325744629,44.0720520019531
10.8480262756348,44.1441535949707
10.8531875610352,44.0719528198242
10.8536033630371,45.757755279541
10.8657245635986,45.7126045227051
10.8664474487305,47.360652923584
10.8749837875366,46.2890777587891
10.8838109970093,47.6035423278809
10.8908414840698,48.773250579834
10.8937950134277,49.6906509399414
